Avai;Flamengo;2017;6; 1 ; 1 ; 45% ; 55% ; 2 ; 2 ;;;;; 2 ; 2 ; 7 ; 3 ;;; 54 ; 59 ; 46 ; 47 ; 1 ; 2 ; ; ;;; 2 ; 1 ;;; 16 ; 19 ; 21 ; 18 ; 7 ; 9 ; 17 ; 12 ; 4 ; 9 
Atletico Go;Avai;2017;7; 3 ; 1 ; 53% ; 47% ; 2 ; ;;;;; 1 ; ; 10 ; 1 ;;; 73 ; 65 ; 39 ; 27 ; 2 ; 2 ; 2 ; ;;; 3 ; 6 ;;; 21 ; 21 ; 23 ; 23 ; 10 ; 8 ; 15 ; 34 ; 7 ; 2 
Sport;Sao Paulo;2017;7;;; 54% ; 46% ; 6 ; 1 ;;;;; 3 ; 2 ; 1 ; 4 ;;; 57 ; 60 ; 38 ; 29 ; 1 ; 3 ;;;;; 1 ; 1 ;;; 20 ; 14 ; 18 ; 23 ; 9 ; 5 ; 18 ; 28 ; 5 ; 1 
Vitoria;Botafogo;2017;7; 2 ; 2 ; 57% ; 43% ; 2 ; 7 ;;; 1 ; ; 5 ; 2 ; 6 ; 5 ;;; 48 ; 45 ; 36 ; 27 ; ; 2 ;;;;; 1 ; 1 ; 1 ; ; 12 ; 9 ; 11 ; 13 ; 6 ; 10 ; 24 ; 19 ; 2 ; 7 
Atletico Pr;Santos;2017;6; ; 2 ; 54% ; 46% ; 4 ; 3 ;;;;; 3 ; ; 6 ; 5 ;;; 60 ; 59 ; 41 ; 25 ; 2 ; 3 ;;; ; 1 ; 1 ; 1 ;;; 15 ; 13 ; 16 ; 17 ; 5 ; 9 ; 34 ; 28 ; 7 ; 4 
Cruzeiro;Atletico Go;2017;6; 2 ; ; 70% ; 30% ; 8 ; 4 ;;; 1 ; ; 1 ; 1 ; 9 ; 3 ;;; 45 ; 27 ; 34 ; 16 ; 1 ; 1 ; 1 ; ;;; 2 ; 4 ;;; 11 ; 20 ; 21 ; 12 ; 3 ; 11 ; 28 ; 17 ; 7 ; 2 
Atletico Mg;Atletico Pr;2017;7; ; 1 ; 60% ; 40% ; 7 ; 2 ;;; 1 ; 1 ; 6 ; ; 11 ; 2 ;;; 56 ; 38 ; 45 ; 15 ; 3 ; 3 ;;; ; 1 ; 2 ; 4 ;;; 10 ; 10 ; 13 ; 13 ; 3 ; 15 ; 29 ; 27 ; 12 ; 6 
Gremio;Bahia;2017;6; 1 ; ; 60% ; 40% ; 10 ; 4 ;;;;; 4 ; ; 5 ; 3 ;;; 71 ; 53 ; 49 ; 24 ; 1 ; 1 ;;;;; ; 1 ;;; 15 ; 15 ; 16 ; 16 ; 2 ; 6 ; 27 ; 18 ; 11 ; 4 
Chapecoense;Vasco;2017;7; 2 ; 1 ; 53% ; 47% ; 9 ; 1 ;;;;;;; 5 ; 4 ;;; 73 ; 65 ; 32 ; 24 ; 1 ; ;;;;; 3 ; 2 ;;; 24 ; 15 ; 15 ; 25 ; 7 ; 5 ; 38 ; 26 ; 3 ; 5 
Vasco;Avai;2017;8; 1 ; ; 53% ; 47% ; 3 ; 5 ;;;;; 2 ; ; 7 ; 7 ;;; 48 ; 40 ; 28 ; 24 ;;;;;;; 3 ; 1 ;;; 18 ; 18 ; 18 ; 18 ; 7 ; 11 ; 21 ; 31 ; 4 ; 6 
